"date","temperatures.max","temperatures.min","precipitation.amount","solar.amount","relativeHumidity.max","relativeHumidity.min","wind.morningMax","wind.dayMax","wind.average"
"2011-02-06",30.0499992370605,19.8400001525879,0,4415.65185546875,98.620002746582,52.7999992370605,5.63173007965088,4.41901969909668,1.89458894729614
"2011-02-07",30.0400009155273,20.4500007629395,0.00386541872285306,4190.7587890625,97.0400009155273,50.7099990844727,4.6998987197876,5.12743473052979,1.75644421577454
"2011-02-08",27.0699996948242,21.1100006103516,0.0129491537809372,3761.14672851562,98.4800033569336,70.0299987792969,3.74431800842285,2.89315867424011,1.30167579650879
"2011-02-09",29.2299995422363,21.2800006866455,0.0112097151577473,4216.39599609375,100,60.0200004577637,3.72583198547363,3.72503995895386,1.58099853992462
"2011-02-10",29.6000003814697,21.6100006103516,0.0133356954902411,4182.859375,99.129997253418,57.3899993896484,4.07268476486206,3.77725768089294,1.59837341308594
"2011-02-11",29.0200004577637,21.7000007629395,0,4137.6083984375,97.4800033569336,63.0099983215332,6.6337194442749,5.16215896606445,2.89628624916077
"2011-02-12",28.7299995422363,20.1200008392334,0,3804.9130859375,96.2799987792969,49.4199981689453,5.24312686920166,4.35775947570801,2.49012064933777
"2011-02-13",26.7099990844727,19.5400009155273,0.00463850283995271,3650.89599609375,95.8300018310547,60.9700012207031,5.06455564498901,3.01508378982544,1.32865190505981
"2011-02-14",28.1499996185303,19.1399993896484,0.00405868981033564,4396.755859375,98.2600021362305,66.9599990844727,5.69348955154419,4.60196161270142,2.79543352127075
"2011-02-15",30.1499996185303,19.5200004577637,0.00251252227462828,4666.1494140625,99.5400009155273,50.1699981689453,5.69472789764404,5.13860273361206,2.7430739402771
"2011-02-16",29.7800006866455,19.8299999237061,0.00289906421676278,4494.068359375,96.5400009155273,54.3699989318848,4.89065551757812,3.76741027832031,1.84044528007507
"2011-02-17",30.0699996948242,19.7099990844727,0,4698.9501953125,97.9000015258789,57.2400016784668,4.09061527252197,3.33932089805603,1.69706630706787
"2011-02-18",29.7099990844727,19.9300003051758,0,4496.2421875,100,61.1800003051758,5.56881761550903,3.63972997665405,1.78431630134583
"2011-02-19",30.1900005340576,19.4899997711182,0,4834.384765625,99.3600006103516,47.4799995422363,4.02599430084229,2.95234847068787,1.47353494167328
"2011-02-20",29.9699993133545,18.7900009155273,0,4875.1396484375,97.9899978637695,52.1599998474121,4.8596658706665,3.86132836341858,1.85662305355072
"2011-02-21",29.9799995422363,19.2800006866455,0,5051.62841796875,96.25,54.7799987792969,5.79022216796875,3.84007811546326,2.30983996391296
"2011-02-22",29.8299999237061,19.2900009155273,0,4810.1162109375,97.2900009155273,56.5400009155273,4.88541698455811,4.361403465271,2.24293518066406
"2011-02-23",29.2000007629395,19.5200004577637,0,4821.0146484375,97.4199981689453,50.7200012207031,5.01437282562256,3.93521618843079,1.80659759044647
"2011-02-24",29.7000007629395,19.1399993896484,0,5002.0927734375,97.1399993896484,52.1599998474121,5.01088953018188,4.24395608901978,1.92918837070465
"2011-02-25",29.7000007629395,19.0699996948242,0,4919.9560546875,98.2200012207031,42.0200004577637,5.26214122772217,4.26753854751587,2.26448059082031
"2011-02-26",31.0200004577637,18.5300006866455,0,5040.44677734375,94.629997253418,33.8400001525879,6.15634965896606,4.63751983642578,2.44933557510376
"2011-02-27",29.2399997711182,18.1299991607666,4.5,4892.82568359375,98.5400009155273,51.7700004577637,4.39974880218506,3.85856437683105,1.74739599227905
"2011-02-28",30.2099990844727,19.6700000762939,0,4875.28857421875,100,51.6300010681152,5.23507165908813,3.98043608665466,1.88481283187866
"2011-03-01",31.2600002288818,20.0699996948242,0,5028.60107421875,98.9199981689453,58.2299995422363,5.11274099349976,3.90213799476624,1.97468602657318
"2011-03-02",31.6599998474121,21.8199996948242,5.78999996185303,4355.0654296875,98.2300033569336,51.2400016784668,5.13267183303833,4.1491436958313,1.81386566162109
"2011-03-03",29.8299999237061,21.8500003814697,11.7945117950439,4259.8134765625,97.3600006103516,55.1300010681152,4.90884208679199,3.43883895874023,1.88970947265625
"2011-03-04",29.2900009155273,21.2299995422363,0.0098568182438612,4216.423828125,98.6800003051758,58.0800018310547,5.94508647918701,4.33438730239868,2.53622674942017
"2011-03-05",30.0599994659424,21.6499996185303,0.00521831586956978,4129.78369140625,98.9899978637695,50.9900016784668,5.89509534835815,4.43206834793091,1.8410826921463
"2011-03-06",29.1200008392334,21.9899997711182,5.27999973297119,4241.87548828125,98.6600036621094,58.6699981689453,4.23383855819702,4.14841556549072,1.66813623905182
"2011-03-07",29.3700008392334,21.5900001525879,0,4627.5048828125,97.5299987792969,62.0400009155273,4.73550224304199,5.15576219558716,2.69702243804932
"2011-03-08",29.7199993133545,20.9799995422363,0,4685.87841796875,97.7399978637695,53.2200012207031,6.58131456375122,4.93350458145142,2.94556546211243
"2011-03-09",31.2999992370605,20.4200000762939,0,4989.54150390625,97.8499984741211,49.6699981689453,6.81460332870483,4.56712627410889,2.63377809524536
"2011-03-10",30.6200008392334,20.2299995422363,0,4973.09130859375,96.7799987792969,48.7900009155273,6.97505950927734,4.39341115951538,2.2741482257843
"2011-03-11",30.5100002288818,19.8700008392334,0,4922.13525390625,97.3099975585938,51.8400001525879,5.31151437759399,4.17183113098145,2.16031384468079
"2011-03-12",30.4599990844727,19.2800006866455,0,4974.89990234375,97.8099975585938,47.6800003051758,5.28158473968506,4.14162158966064,1.93019640445709
"2011-03-13",30.5,19.7099990844727,0,5031.66162109375,99.8000030517578,49.9000015258789,5.95297479629517,4.12194871902466,1.92751777172089
"2011-03-14",32.3600006103516,20.5200004577637,0,5237.10400390625,96.5800018310547,47.5099983215332,5.1799430847168,4.49449014663696,1.75002551078796
"2011-03-15",31.8400001525879,21.3199996948242,0,4919.78271484375,100,49.060001373291,6.00131130218506,4.12742757797241,2.30451250076294
"2011-03-16",29.9699993133545,21.9300003051758,0,5007.40576171875,98.2900009155273,49.7400016784668,8.52571582794189,6.23687553405762,3.39169764518738
"2011-03-17",31.3099994659424,20.8999996185303,0,4913.88232421875,97.4599990844727,48.5299987792969,7.87426424026489,5.10301923751831,3.16073679924011
"2011-03-18",31.2099990844727,20.6399993896484,0,4844.14453125,95.4499969482422,45.6300010681152,5.8206582069397,3.79261159896851,1.86055254936218
"2011-03-19",30.0599994659424,21.1800003051758,0,5029.20751953125,100,51.6300010681152,6.24476432800293,4.22353935241699,1.9932826757431
"2011-03-20",31.3099994659424,21.6100006103516,1.74000000953674,5140.05810546875,98.4100036621094,61.8699989318848,4.85360670089722,3.86566400527954,1.96551322937012
"2011-03-21",32.1500015258789,22.9599990844727,4.38000011444092,5312.46240234375,96.8600006103516,61.0900001525879,5.02131843566895,3.7335193157196,1.94093787670135
"2011-03-22",32.9000015258789,22.6499996185303,0,5142.54296875,98.8600006103516,52.2000007629395,6.73247051239014,5.04752206802368,2.77954006195068
"2011-03-23",31.9099998474121,22.6499996185303,0,5027.40283203125,98.5999984741211,46.3300018310547,8.72479343414307,5.63106775283813,3.17449021339417
"2011-03-24",32.1199989318848,21.7800006866455,0,5026.01611328125,97.0599975585938,48.7999992370605,7.48803234100342,5.63840770721436,3.12113833427429
"2011-03-25",29.5799999237061,21.5400009155273,0,5106.1572265625,98.7200012207031,47.8600006103516,7.03746271133423,5.20767545700073,3.28172707557678
"2011-03-26",30.6399993896484,20.6700000762939,0,5227.828125,94.75,45.4099998474121,7.17069149017334,4.35895490646362,2.78265404701233
